url_path,views_total,views_unique
/maziggy/bambuddy,3547,1497
/maziggy/bambuddy/issues,1329,269
/maziggy/bambuddy/releases,497,194
/maziggy/bambuddy/pulls,389,98
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,213,201
/maziggy/bambuddy/releases/tag/v0.2.3b1,115,68
/maziggy/bambuddy/tree/dev,104,28
/maziggy/bambuddy/releases/tag/v0.2.3b2,87,45
/maziggy/bambuddy/pull/933,83,12
/maziggy/bambuddy/tree/main,75,41
