url_path,views_total,views_unique
/maziggy/bambuddy,2762,1374
/maziggy/bambuddy/issues,677,164
/maziggy/bambuddy/releases,448,267
/maziggy/bambuddy/releases/tag/v1.2.5.5,253,211
/maziggy/bambuddy/pulls,183,55
/maziggy/bambuddy/releases/tag/v1.2.5.4,66,55
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,55,52
/maziggy/bambuddy/blob/main/docker-compose.yml,51,41
/maziggy/bambuddy/blob/main/slicer-api/README.md,50,43
/maziggy/bambuddy/pull/2995,47,3
