url_path,views_total,views_unique
/maziggy/bambuddy,3434,1351
/maziggy/bambuddy/issues,1321,251
/maziggy/bambuddy/releases,534,210
/maziggy/bambuddy/pulls,450,99
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,164,155
/maziggy/bambuddy/releases/tag/v0.2.3b1,116,69
/maziggy/bambuddy/tree/dev,107,27
/maziggy/bambuddy/pull/933,107,15
/maziggy/bambuddy/releases/tag/v0.2.3b2,93,45
/maziggy/bambuddy/releases/tag/v0.2.3b3,77,50
