url_path,views_total,views_unique
/maziggy/bambuddy,2958,1392
/maziggy/bambuddy/issues,800,206
/maziggy/bambuddy/releases,584,379
/maziggy/bambuddy/pulls,222,74
/maziggy/bambuddy/releases/tag/v1.2.5.3,209,154
/maziggy/bambuddy/releases/tag/v1.2.5.5,95,81
/maziggy/bambuddy/blob/main/slicer-api/README.md,64,55
/maziggy/bambuddy/releases/tag/v1.2.5.4,58,47
/maziggy/bambuddy/issues/2919,48,39
/maziggy/bambuddy/tree/main/slicer-api,47,30
