url_path,views_total,views_unique
/maziggy/bambuddy,2806,1637
/maziggy/bambuddy/issues,677,216
/maziggy/bambuddy/releases,310,197
/maziggy/bambuddy/releases/tag/v0.2.4.9,282,227
/maziggy/bambuddy/pulls,116,66
/maziggy/bambuddy/blob/main/docker-compose.yml,89,53
/maziggy/bambuddy/blob/main/slicer-api/README.md,80,54
/maziggy/bambuddy/issues/2549,62,5
/maziggy/bambuddy/tree/main,57,47
/maziggy/bambuddy/commits/main,56,15
