url_path,views_total,views_unique
/maziggy/bambuddy,3282,1290
/maziggy/bambuddy/issues,1285,239
/maziggy/bambuddy/releases,504,211
/maziggy/bambuddy/pulls,441,93
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,140,130
/maziggy/bambuddy/tree/dev,110,31
/maziggy/bambuddy/pull/933,107,15
/maziggy/bambuddy/releases/tag/v0.2.3b3,106,61
/maziggy/bambuddy/releases/tag/v0.2.3b2,93,45
/maziggy/bambuddy/tree/main,72,37
