url_path,views_total,views_unique
/maziggy/bambuddy,3142,1735
/maziggy/bambuddy/issues,871,244
/maziggy/bambuddy/releases,418,239
/maziggy/bambuddy/releases/tag/v0.2.4.9,241,197
/maziggy/bambuddy/releases/tag/v0.2.4.8,141,110
/maziggy/bambuddy/pulls,140,81
/maziggy/bambuddy/blob/main/docker-compose.yml,93,52
/maziggy/bambuddy/blob/main/slicer-api/README.md,69,57
/maziggy/bambuddy/blob/main/BACKERS.md,66,53
/maziggy/bambuddy/tree/main,66,52
