url_path,views_total,views_unique
/maziggy/bambuddy,2766,1326
/maziggy/bambuddy/issues,718,183
/maziggy/bambuddy/releases,446,260
/maziggy/bambuddy/pulls,208,67
/maziggy/bambuddy/releases/tag/v1.2.5.5,146,122
/maziggy/bambuddy/releases/tag/v1.2.5.3,129,102
/maziggy/bambuddy/releases/tag/v1.2.5.4,62,51
/maziggy/bambuddy/blob/main/slicer-api/README.md,60,50
/maziggy/bambuddy/issues/2919,60,49
/maziggy/bambuddy/tree/main/slicer-api,49,28
