url_path,views_total,views_unique
/maziggy/bambuddy,3874,1688
/maziggy/bambuddy/issues,1685,292
/maziggy/bambuddy/pulls,570,106
/maziggy/bambuddy/releases,548,227
/maziggy/bambuddy/pull/1063,120,9
/maziggy/bambuddy/releases/tag/v0.2.3,117,91
/maziggy/bambuddy/releases/tag/v0.2.3.2,115,96
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,110,104
/maziggy/bambuddy/releases/tag/v0.2.3.1,110,86
/maziggy/bambuddy/releases/tag/v0.2.3b3,106,56
