url_path,views_total,views_unique
/maziggy/bambuddy,2768,1422
/maziggy/bambuddy/issues,572,159
/maziggy/bambuddy/releases,396,221
/maziggy/bambuddy/releases/tag/v1.2.5.5,193,167
/maziggy/bambuddy/pulls,146,50
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,70,63
/maziggy/bambuddy/blob/main/slicer-api/README.md,60,42
/maziggy/BamBuddy,59,44
/maziggy/bambuddy/tree/main/slicer-api,54,32
/maziggy/bambuddy/tree/main,44,34
