url_path,views_total,views_unique
/maziggy/bambuddy,3348,1522
/maziggy/bambuddy/issues,1388,241
/maziggy/bambuddy/pulls,598,90
/maziggy/bambuddy/releases,459,194
/maziggy/bambuddy/releases/tag/v0.2.3.2,153,126
/maziggy/bambuddy/pull/1114,121,23
/maziggy/bambuddy/commits/dev,100,11
/maziggy/bambuddy/pull/1063,93,7
/maziggy/bambuddy/tree/dev,90,25
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,88,87
