url_path,views_total,views_unique
/maziggy/bambuddy,2736,1324
/maziggy/bambuddy/issues,724,165
/maziggy/bambuddy/releases,434,254
/maziggy/bambuddy/releases/tag/v1.2.5.5,224,184
/maziggy/bambuddy/pulls,194,56
/maziggy/bambuddy/releases/tag/v1.2.5.4,64,53
/maziggy/bambuddy/blob/main/slicer-api/README.md,51,44
/maziggy/bambuddy/blob/main/docker-compose.yml,51,41
/maziggy/bambuddy/releases/tag/v1.2.5.3,50,41
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,48,45
