url_path,views_total,views_unique
/maziggy/bambuddy,4493,2554
/maziggy/bambuddy/issues,1125,302
/maziggy/bambuddy/releases,459,256
/maziggy/bambuddy/pulls,217,101
/maziggy/bambuddy/releases/tag/v0.2.4.8,195,156
/maziggy/bambuddy/releases/tag/v0.2.4.7,183,135
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,112,101
/maziggy/bambuddy/blob/main/docker-compose.yml,110,78
/maziggy/bambuddy/blob/main/slicer-api/README.md,108,73
/maziggy/bambuddy/tree/main,98,66
