url_path,views_total,views_unique
/maziggy/bambuddy,3220,1777
/maziggy/bambuddy/issues,908,246
/maziggy/bambuddy/releases,427,237
/maziggy/bambuddy/releases/tag/v0.2.4.9,203,168
/maziggy/bambuddy/releases/tag/v0.2.4.8,192,143
/maziggy/bambuddy/pulls,155,86
/maziggy/bambuddy/blob/main/docker-compose.yml,98,54
/maziggy/bambuddy/tree/main,67,47
/maziggy/bambuddy/blob/main/BACKERS.md,64,55
/maziggy/bambuddy/blob/main/slicer-api/README.md,64,54
