url_path,views_total,views_unique
/maziggy/bambuddy,5084,2659
/maziggy/bambuddy/issues,1862,433
/maziggy/bambuddy/releases,531,275
/maziggy/bambuddy/pulls,303,122
/maziggy/bambuddy/blob/main/docker-compose.yml,208,116
/maziggy/bambuddy/releases/tag/v0.2.4,164,122
/maziggy/bambuddy/releases/tag/v0.2.4.1,160,129
/maziggy/bambuddy/tree/main/slicer-api,136,75
/maziggy/bambuddy/releases/tag/v0.2.4.2,134,103
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,130,123
