url_path,views_total,views_unique
/maziggy/bambuddy,2786,1428
/maziggy/bambuddy/issues,631,162
/maziggy/bambuddy/releases,380,214
/maziggy/bambuddy/releases/tag/v1.2.5.5,192,166
/maziggy/bambuddy/pulls,150,50
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,70,62
/maziggy/BamBuddy,56,43
/maziggy/bambuddy/blob/main/slicer-api/README.md,56,41
/maziggy/bambuddy/tree/main/slicer-api,54,33
/maziggy/bambuddy/tree/main,45,35
