url_path,views_total,views_unique
/maziggy/bambuddy,3523,1507
/maziggy/bambuddy/issues,1324,276
/maziggy/bambuddy/releases,484,188
/maziggy/bambuddy/pulls,297,94
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,214,201
/maziggy/bambuddy/releases/tag/v0.2.2.2,128,99
/maziggy/bambuddy/releases/tag/v0.2.3b1,112,66
/maziggy/bambuddy/blob/main/docker-compose.yml,78,57
/maziggy/bambuddy/tree/main,75,42
/maziggy/bambuddy/issues/839,75,11
