url_path,views_total,views_unique
/maziggy/bambuddy,2741,1347
/maziggy/bambuddy/issues,716,169
/maziggy/bambuddy/releases,437,257
/maziggy/bambuddy/releases/tag/v1.2.5.5,205,167
/maziggy/bambuddy/pulls,195,59
/maziggy/bambuddy/releases/tag/v1.2.5.3,68,54
/maziggy/bambuddy/releases/tag/v1.2.5.4,64,53
/maziggy/bambuddy/blob/main/slicer-api/README.md,56,48
/maziggy/bambuddy/tree/main/slicer-api,50,28
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,49,48
