url_path,views_total,views_unique
/maziggy/bambuddy,6747,4119
/maziggy/bambuddy/issues,1415,398
/maziggy/bambuddy/releases,509,264
/maziggy/bambuddy/pulls,335,122
/maziggy/bambuddy/releases/tag/v0.2.4.6,214,157
/maziggy/bambuddy/releases/tag/v0.2.4.7,183,144
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,152,142
/maziggy/bambuddy/releases/tag/v0.2.4.5,149,107
/maziggy/bambuddy/blob/main/docker-compose.yml,144,101
/maziggy/bambuddy/stargazers,135,3
