url_path,views_total,views_unique
/maziggy/bambuddy,3188,1744
/maziggy/bambuddy/issues,878,245
/maziggy/bambuddy/releases,426,242
/maziggy/bambuddy/releases/tag/v0.2.4.9,223,184
/maziggy/bambuddy/releases/tag/v0.2.4.8,170,129
/maziggy/bambuddy/pulls,139,80
/maziggy/bambuddy/blob/main/docker-compose.yml,97,52
/maziggy/bambuddy/blob/main/BACKERS.md,66,54
/maziggy/bambuddy/tree/main,66,49
/maziggy/bambuddy/blob/main/slicer-api/README.md,63,54
