url_path,views_total,views_unique
/maziggy/bambuddy,3478,1337
/maziggy/bambuddy/issues,1437,278
/maziggy/bambuddy/releases,577,236
/maziggy/bambuddy/pulls,455,106
/maziggy/bambuddy/releases/tag/v0.2.3b3,138,72
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,120,112
/maziggy/bambuddy/tree/dev,110,31
/maziggy/bambuddy/pull/933,107,15
/maziggy/bambuddy/releases/tag/v0.2.3,102,84
/maziggy/bambuddy/releases/tag/v0.2.3b2,93,45
