url_path,views_total,views_unique
/maziggy/bambuddy,4918,2647
/maziggy/bambuddy/issues,1542,372
/maziggy/bambuddy/releases,500,262
/maziggy/bambuddy/pulls,321,119
/maziggy/bambuddy/blob/main/docker-compose.yml,222,118
/maziggy/bambuddy/releases/tag/v0.2.4,186,139
/maziggy/bambuddy/releases/tag/v0.2.4.1,156,126
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,129,124
/maziggy/bambuddy/tree/main/slicer-api,106,61
/maziggy/bambuddy/tree/main,101,66
