url_path,views_total,views_unique
/maziggy/bambuddy,3381,1806
/maziggy/bambuddy/issues,979,253
/maziggy/bambuddy/releases,463,262
/maziggy/bambuddy/releases/tag/v0.2.4.8,312,233
/maziggy/bambuddy/pulls,163,88
/maziggy/bambuddy/releases/tag/v0.2.4.9,142,114
/maziggy/bambuddy/blob/main/docker-compose.yml,96,58
/maziggy/bambuddy/blob/main/slicer-api/README.md,80,65
/maziggy/bambuddy/blob/main/BACKERS.md,73,66
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,71,67
