url_path,views_total,views_unique
/maziggy/bambuddy,2810,1434
/maziggy/bambuddy/issues,614,176
/maziggy/bambuddy/releases,393,221
/maziggy/bambuddy/releases/tag/v1.2.5.5,188,163
/maziggy/bambuddy/pulls,148,54
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,68,61
/maziggy/bambuddy/blob/main/slicer-api/README.md,64,46
/maziggy/BamBuddy,59,44
/maziggy/bambuddy/tree/main/slicer-api,53,31
/maziggy/bambuddy/blob/main/docker-compose.yml,45,38
