url_path,views_total,views_unique
/maziggy/bambuddy,2982,1659
/maziggy/bambuddy/issues,871,239
/maziggy/bambuddy/releases,398,231
/maziggy/bambuddy/releases/tag/v0.2.4.9,273,219
/maziggy/bambuddy/pulls,133,75
/maziggy/bambuddy/releases/tag/v0.2.4.8,85,71
/maziggy/bambuddy/blob/main/docker-compose.yml,79,49
/maziggy/bambuddy/blob/main/slicer-api/README.md,68,51
/maziggy/bambuddy/tree/main,61,50
/maziggy/bambuddy/pull/1895,61,7
