url_path,views_total,views_unique
/maziggy/bambuddy,3865,1648
/maziggy/bambuddy/issues,1565,285
/maziggy/bambuddy/pulls,587,111
/maziggy/bambuddy/releases,574,238
/maziggy/bambuddy/releases/tag/v0.2.3b3,146,75
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,118,108
/maziggy/bambuddy/releases/tag/v0.2.3,113,88
/maziggy/bambuddy/tree/dev,112,31
/maziggy/bambuddy/releases/tag/v0.2.3.1,110,86
/maziggy/bambuddy/pull/933,107,15
