url_path,views_total,views_unique
/maziggy/bambuddy,3044,1422
/maziggy/bambuddy/issues,802,210
/maziggy/bambuddy/releases,575,362
/maziggy/bambuddy/releases/tag/v1.2.5.3,247,184
/maziggy/bambuddy/pulls,221,76
/maziggy/bambuddy/blob/main/slicer-api/README.md,73,58
/maziggy/bambuddy/releases/tag/v1.2.5.5,59,49
/maziggy/bambuddy/releases/tag/v1.2.5.4,56,45
/maziggy/bambuddy/tree/main/slicer-api,55,31
/maziggy/bambuddy/issues/2919,48,39
